Project ID,Category,Title,County,Improvement Type,Cost,Primary Project, Description
"100029","Anticipated","SlipperyRock North Resurf","Butler        ","Resurface","1900000","null","Along PA 173 from PA 108 to the Mercer County Line
Slippery Rock and Mercer Townships
Resurfacing"
"100112","Anticipated","PA403-PennsManorHStoPA286","Indiana       ","Resurface","0","114572","Along PA 403 From Penn's Manor High School to PA 286
Cherryhill Township
Resurfacing"
"100211","Anticipated","Allison Mill Road Brdg 1","York          ","Bridge Replacement","769197","null","Bridge Replacement on State Route 3035 (Allison Mill Road) over Long Run in Manheim Township"
"100292","Anticipated","PA-419 over Hammer Cr-B","Lebanon       ","Bridge Rehabilitation","804260","null","Bridge Rehabilitation
PA 419 (Schaeffer Road) over Hammer Creek Heidleberg Township"
"100293","Anticipated","Cumberland Street Bridge","Lebanon       ","Bridge Rehabilitation","494500","null","US 422 (Cumberland Street) over Tulpehocken Creek in Jackson Township
Bridge improvements"
"100323","Anticipated","Pennsylvania Ave/Market St Intersection","Warren        ","Intersection Improvement","3500000","null","State Route 1017 (Market Street) from Penn Avenue to 4th Avenue 
City of Warren
Highway Restoration/Intersection Improvements"
"100329","Anticipated","PA 934 ovr Indiantown Run","Lebanon       ","Bridge Rehabilitation","310500","null","PA 934 (Fisher Avenue) over Indiantown Run in East Hanover Township
Bridge improvements"
"100336","Anticipated","Ebenezer Rd/US 22","Lebanon       ","Bridge Rehabilitation","1057678","null","Bridge rehabilitation
 PA 72 (Ebenezer Road) over US 22 (Allentown Boulevard) in Union and Swatara Townships"
"100378","Anticipated","US 22: PA 18 to Creek Rd","Washington    ","Resurface","2327000","null","US 22: PA 18 to Creek Road]
Highway Restoration
Smith Township, Washington County"
"100381","Anticipated","Center Square Road over S","Perry         ","Bridge Rehabilitation","850659","null","State Route 3001 (Center Square Road) over Sherman's Creek
Toboyne Township
Bridge rehabilitation"
"100400","Anticipated","Fowlers Hollow Rd over Sz","Perry         ","Bridge Rehabilitation","0","100381","State Route 3004 (Fowlers Hollow Road) over Shultz's Creek
Toboyne Township
Bridge Rehabilitation"
"100487","Anticipated","SR 632 over Tributary Lily Lake","Lackawanna    ","Bridge Preservation Activities","500000","null","Bridge preservation on State Route 632 (Main Street) over Tributary to Lily Lake in Dalton Borough, Lackawanna County."
"100555","Anticipated","SR 6, McKean Co to Fishing Crk","Potter        ","Resurface","3859653","null","US 6 from McKean Co Line toward Mina
Roulette Township
Resurfacing/Bridge Preservation"
"100635","Anticipated","PA 910 over Rawlins Run","Allegheny     ","Bridge Replacement","1500000","null","Bridge replacement on PA 910, Gibsonia Road over Rawlins Run, in Indiana Township, Allegheny County"
"101009","Anticipated","Stevens Road Bridge PM","Lancaster     ","Bridge Rehabilitation","2099900","null","Bridge Rehabilitation"
"101085","Anticipated","PA 819: N Broadway St to Overholt Dr","Westmoreland  ","Resurface","360000","null","PA 819: N Broadway St to Overholt Dr
Highway Resurfacing
East Huntingdon Township, Westmoreland County"
"101283","Anticipated","PA 981: PA 31 to SR 2010","Westmoreland  ","Resurface","292500","null","PA 981: PA 31 to SR 2010
Mount Pleasant Township & Mount Pleasant Borough, Westmoreland County
Highway Restoration"
"101344","Anticipated","SR 4008: SR 3077 to US 30","Westmoreland  ","Resurface","500000","null","Resurfacing of State Route 4008 from the intersection with State Route 3077 to the intersection with US 30 in Hempfield Township and the City of Jeanette, WESTMORELAND COUNTY"
"101505","Anticipated","Centerville Road Widening","Lancaster     ","Widen","0","64767","Widen Centerville Road (T-408) to 5 lanes from PA 23 (Marietta Avenue) to PA 462 (Columbia Avenue)
East Hempfield Township
Widen Road"
"101506","Anticipated","Group 2-22-ST12","Centre        ","Restoration","887925","null","State Route 53
Philipsburg Boro, Snowshoe Twp
Highway Restoration"
"101542","Anticipated","US 209 Tamaqua","Schuylkill    ","Resurface","2000000","null","Resurface US 209 
From just west of the railroad crossing between Market and Patterson Streets to the Carbon County line
Tamaqua and Coaldale Boroughs"
"101546","Anticipated","SR 191 Resurf - Mud Run Rd to SR 512 Bangor","Northampton   ","Resurface","2600000","null","Resurfacing PA 191 
Mud Run Road to Route 512
Plainfield Township, Washington Township, and Bangor Borough"
"101557","Anticipated","Blue Mountain Dr Resurf - SR145 to County Line","Northampton   ","Resurface","2500000","null","State Route 4001 (Blue Mountain Drive) from PA 145 to Carbon County line
Lehigh Township
Resurfacing"
"101572","Anticipated","SR 611 Resurface - Bucks Co Line to Browns Dr.","Northampton   ","Resurface","2200000","null","PA 611 from Bucks County line to T-396 (Browns Drive) 
Williams Township
Resurfacing (Pave)"
"101617","Anticipated","Pine Street","Schuylkill    ","Resurface","0","101542","Resurface State Route 1023 (Pine Street) from US 209 to PA 309 in Tamaqua Borough."
"101654","Anticipated","SR 2012 Resurface","Monroe        ","Resurface","2300000","null","Resurface State Route 2012 from Eagle Valley Corner to Marshalls Creek in Smithfield Township
"
"101691","Anticipated","SR 61 Resurface","Berks         ","Resurface","2100000","null","Pottsville Pike (SR 61) from 739 feet north of Lake Shore Drive (SR 73) to Indian Manor Drive Ontelaunee Township and Leesport Borough, Berks County
Curb cuts, mill, base repair, and overlay"
"101746","Anticipated","Shelbourne Rd Resurfacing","Berks         ","Resurface","500000","null","SR 2033 (Shelbourne Rd) from SR 422 to SR 562
Exeter Township, Berks County
Resurface with Novachip"
"101781","Anticipated","PA 562 Resurfacing","Berks         ","Resurface","1500000","null","PA 562 from State Route 2021 (Perkiomen Avenue) to just prior to Shelbourne Road (SR 2033)
St. Lawrence Borough and Exeter Township
Curb cuts, mill, base repair, and nova chip"
"101829","Anticipated","SR873 Resurf - SR309 to Iron Alley in Slatington","Lehigh        ","Resurface","3100000","null","From Route 309 to Iron Alley
North Whitehall Township, Washington Township, and Slatington Borough
Base repair, milling, guide rail upgrade, ADA ramps and resurfacing"
"101859","Anticipated","Cedar CrestBlvd Resurface","Lehigh        ","Resurface","2255000","null","Cedar Crest Boulevard from Chestnut Street to Briarwood Lane 
Emmaus Borough and Salisbury Township
Resurfacing, ADA ramps, CLRS, guide rail upgrade"
"101861","Anticipated","SR145 Resurf - Good Shepherd to past MLK Jr Dr","Lehigh        ","Resurface","1090000","null","Base repair, mill, resurface, ADA ramps, and pavement markings
SR 145 from Wyoming Street to Lawrence Court 
City of Allentown
Lehigh County"
"101960","Anticipated","Atherton Street Phase III","Centre        ","Restoration","19520000","null","SR 3014, Park Avenue to Westerly Parkway and ITS devices on US 322 and I-99 prior to SR 3014.
State College Borough, Patton and Harris Townships
Drainage Improvements and Highway Reconstruction"
"101981","Anticipated","SR 590 Safety Improvements","Pike          ","Safety Improvement","1772400","null","Install signing, pavement markings, guiderail updates, high friction surface treatments on State Route 590 from between Wayne / Pike County Line to Stabler Road  to West Falls Creek in Lackawaxen Township, Pike County."
"102012","Anticipated","Group 4-22-ST 1","Lackawanna    ","Resurface","2000000","null","Resurface sections of the following State Routes: SR 590, SR 3021, SR 690 in Elmhurst, Roaring Brook, Madison, Newton, Spring Brook and Jefferson Townships, Moscow Borough and the City of Scranton, Lackawanna County."
"102162","Anticipated","SR 2014 (Spring St)  Corridor Improvements","Berks         ","Corridor Safety Improvement","2180000","null","SR 2014
City of Reading
Berks County
Corridor Improvement"
"102167","Anticipated","SR 115 Corridor Impr - Effort","Monroe        ","Corridor Safety Improvement","5448891","null","SR 115
Effort
Monroe County
Corridor Safety Improvements"
"102320","Anticipated","Distr Wide Br Rehab Grp P","Montgomery    ","Bridge Rehabilitation","7000000","null","District Wide Bridge Rehab Section HBP
Districtwide
Rehab of bridges districtwide - Group P"
"102468","Anticipated","PA 531: Depot Road, Section 2","Erie          ","Reconstruct","3700000","null","State Route 531 (Depot Road) from north of Davidson Road to north of McGill Road
Harborcreek Township
Reconstruction"
"102866","Anticipated","SR 3013 Main Street Signal  Corridor","Lackawanna    ","Safety Improvement","930000","null","Signal and safety improvements on SR 3013 at various intersections and ramps on the Scranton Expressway in the City of Scranton, Lackawanna County."
"102870","Anticipated","Penn Ave Alburtis RRX","Lehigh        ","RR Warning Devices","282000","null","Penn Ave crosses track of Norfolk Southern Railway
Alburtis Borough
Lehigh County
Safety Improvements"
"102959","Anticipated","Peach Street Bridge","Berks         ","Replace/Rehab","1875000","null","Peach Street over Sacony Creek
Kutztown Borough
Berks County
Bridge replacement"
"102979","Anticipated","Canal Rd Allentown RRX","Lehigh        ","RR Warning Devices","350000","null","Canal Rd crosses track of Norfolk Southern Railway
City of Allentown
Lehigh County
Safety Improvements"
"103208","Anticipated","York Avenue Bridge","Fayette       ","Bridge Rehabilitation","1270000","null","York Avenue over Mount Creek
City of Connellsville, Fayette County
Bridge Rehabilitation"
"103668","Anticipated","Welsh Rd Resurface/Extend","Montgomery    ","Resurface","4050000","null","Welsh Rd Resurfacing/Extension
Upper Gwynedd, Abington Twps, MontCo
Roadway resurfacing and extension"
"103850","Anticipated","T-514 over White Deer Crk","Union         ","Bridge Rehabilitation","1122000","null","Gray Hill Road (T-514) over White Deer Creek
White Deer Township
Bridge Rehabilitation"
"103884","Anticipated","Gibraltar Road Bridge","Berks         ","Bridge Rehabilitation","1730000","null","Gibraltar Road Bridge Superstructure Rehabilitation and Widening over Antietam Creek in Exeter Township, Berks County."
"104152","Anticipated","SR422 Concrete Patching/Repair","Montgomery    ","Concrete Rehabilitation","2500000","null","SR422 Concrete Patching/Repair
SR 422, Montgomery County
Concrete Rehabilitation"
"104265","Anticipated","SR 339 Reconstruction","Luzerne       ","Restoration","2756320","null","Highway restoration on State Route 339 from Luzerne/Columbia County Line to State Route 3015 (Broad Street) and bridge preservation on State Route 339 over Nescopeck Creek, Nescopeck Township, Luzerne County."
"104622","Anticipated","Gypsy Hill&Long Rifle Int","Lancaster     ","Reconstruct","1365281","null","SR 2039 (Gypsy Hill Rd) and Long Rifle Rd intersection
West Lampeter Twp
Intersection improvements"
"104643","Anticipated","Fayette County #73","Fayette       ","Bridge Replacement","1339000","null","T-906 (Buttermore Road) over White's Run  
Bullskin Township, Fayette County
Bridge Replacement"
"104893","Anticipated","Washington Ln Rehab 2","Montgomery    ","Replace/Rehab","1800000","null","Washington Lane Rehabilitation 2
Cheltenham Twp, Montgomery County
Roadway rehabilitation"
"104902","Anticipated","Yerkes/Lvl/Evansbrg/Ander","Montgomery    ","Resurface","1716000","null","Yerkes/Level/Evansburg/Anders Rds
L. Providence & Skippack Twps, MontCo
Resurfacing & ADA ramps"
"105110","Anticipated","US 219 Salisbury Rockfall","Somerset      ","Slides Correction","6209690","null","US 219
Salisbury and Boynton Boroughs
Perform presplit blasting, remove rock, place shotcrete, and excavate catch areas to eliminate rockfall problems."
"105124","Anticipated","US 22 Ped/Bike Bridge MTF","Indiana       ","New Bridge","2212657","null","Along US 22
Burrell Towship
Multi-purpose pedestrian bridge"
"105306","Anticipated","PA 21 over Toll Gate Run","Greene        ","Bridge Replacement","1450000","null","PA 21 (High Street) over Toll Gate Run 
Waynesburg Borough, Greene County
Bridge Replacement"
"105394","Anticipated","SR 4033 over Garners Run - DFB","Greene        ","Bridge Improvement","175000","null","SR 4033 over Garners Run
Washington Township, Greene County
Bridge Replacement/Rehabilitation"
"105402","Anticipated","SR 3011 over Br of Hargus Ck - DFB","Greene        ","Bridge Replacement","175000","null","SR 3011 over branch of Hargus Creek
Center Township, Greene County
Bridge Replacement/Rehabilitation"
"105406","Anticipated","SR 3021 ov Br Mid Wheel Creek - DFB","Washington    ","Bridge Replacement","175000","null","SR 3021 over branch of Middle Wheeling Creek
West Finley Township, Washington County
Bridge Replacement/Rehabilitation"
"105416","Anticipated","SR 3010 over Br Sewickley Creek - DFB","Westmoreland  ","Bridge Replacement","175000","null","SR 3010 over branch of Sewickley Creek
South Huntingdon Township, Westmoreland County
Bridge Replacement/Rehabilitation"
"105453","Anticipated","SR 3007/Frankfort Rd - Allegheny Co Line","Beaver        ","Restoration","13500000","null","Mill and overlay on PA 3007, Brodhead Road from Frankfort Road to Allegheny County line in City of Aliquippa, Hopewell and Center Townships, Beaver County"
"105525","Anticipated","I-80 West Bound from Stump Rd to Klondike Rd","Montour       ","Resurface","0","97556","I-80 West Bound from Stump Rd to Klondike Rd in Liberty Twp, Montour County
Mill and resurface
"
"105527","Anticipated","I-80 West from Klondike Rd to Mauses Cr Trib","Montour       ","Reconstruct","0","97556","I-80 West Klondike Rd to Trib to Mauses Cr
Liberty & Valley Twps
Reconstruction"
"105530","Anticipated","Warrensville Rd to Fairfield Rd","Lycoming      ","Resurface","5000000","null","Mill and resurface SR 180
Warrensville Rd to Fairfield Rd
Fairfield Twp & Montoursville Boro"
"105533","Anticipated","Fairfield Rd toTurkeyRn","Lycoming      ","Resurface","0","105530","Mill and resurface on SR 180
Fairfield Rd to Turkey Run
Fairfield & Muncy Twps, Montoursville Boro"
"105603","Anticipated","PGH - South Side Signals","Allegheny     ","Existing Signal Improvement","4100000","null","(Sponsor = Pittsburgh) The replacement of five existing signals and the installation of one new signal at Josephine Street in the City of Pittsburgh's South Side neighborhood along South 18th Street, Allegheny County."
"105749","Anticipated","CoudersportPk to GlennaRd","Lycoming      ","Resurface","3948700","null","Resurfacing
SR 44 from Coudersport Pk to Glenna Rd
McHenry Twp"
"105845","Anticipated","BridgeStCrossing-D&L Canal Towpath(L)","Bucks         ","Pedestrian Facilities","836000","null","Bridge Street Crossing
D&L Canal Towpath
Morrisville Borough, Bucks County
Bike/Ped"
"105914","Anticipated","PA 231 over Br Templeton Run - DFB","Washington    ","Bridge Replacement","175000","null","PA 231 over Branch of Templeton Run
East Finley Township, Washington County
Bridge Replacement/Rehabilitation"
"105915","Anticipated","SR 449 over Pine Creek","Potter        ","Bridge Replacement","684325","null","SR 449 over Pine Creek
Ulysses Township
Bridge Replacement"
"105988","Anticipated","SR 4041 - SR 4016 to PA 403","Somerset      ","Resurface","2427451","null","SR 4016 to PA 403
Conemaugh Township
Resurfacing"
"106119","Anticipated","Royer SR 2020 Piney Creek Bridge","Blair         ","Bridge Replacement","1350419","null","Over Piney Creek
Woodbury Township
Bridge Replacement"
"106124","Anticipated","US 220 over Ramp A (to West Fourth St.)","Lycoming      ","Bridge Improvement","20000000","null","SR 220 over Ramp A, T-331 and SEDACOG RR
Woodward Twp
Bridge improvement"
"106139","Anticipated","SR 4009 - 19th St to SR 4015","Blair         ","Resurface","2000000","null","19th Street to SR 4015 (4th Street)
City of Altoona
Resurface"
"106140","Anticipated","Reading NS RRX Corridor","Berks         ","RR Warning Devices","750000","null","Chestnut Street - 592-142Y
Franklin Street - 592-143F
Cherry Street - 592-144M
City of Reading
Berks County"
"106155","Anticipated","SR 104 over Mahantango Creek","Snyder        ","Bridge Rehabilitation","3100000","null","SR 104 over Mahantango Creek,
Chapman (Twp)
Bridge Rehabilitation"
"106166","Anticipated","SR 6 to Springfield Rd","Bradford      ","Resurface","800000","null","SR 4017 (Leona Rd) from US 6 to SR 4014 (Springfield Rd)
Troy & Springfield Twps
Resurface"
"106229","Anticipated","Miller Road Bridge","York          ","Bridge Replacement","677241","null","SR 2051 (Miller Road) over Neill Run
Peach Bottom Township
Bridge Replacement
"
"106230","Anticipated","Bryansville Road Bridge","York          ","Bridge Replacement","805000","null","Bridge Replacement
SR 851 (Bryansville Road) over Scott Creek
Peach Bottom Township"
"106247","Anticipated","Group Non-composite Deck","Bradford      ","Bridge Deck Replacement","1000000","null","Various bridges in various townships
Deck Replacement"
"106264","Anticipated","Penn's Landing Project Development","Philadelphia  ","Pedestrian Facilities","226306000","null","Penn's Landing Project Development
Philadelphia
Study"
"106323","Anticipated","I-81 Mill/Fill Dickson City to Susq County Line","Lackawanna    ","Pavement Preservation","26338400","null","Pavement preservation on Interstate 81(American Legion Highway), in Scott, Benton, and Greenfield Townships, Lackawanna County."
"106324","Anticipated","Commerce Boulevard Crossing","Luzerne       ","RR Warning Devices","345000","null","Installation of Railroad Lights, Gates, Bells, Circuitry and Housing on New Commerce Boulevard, New Hanover Street, Pittston Township, Luzerne County.
"
"106406","Anticipated","West Co Local Br Preservation","Westmoreland  ","Bridge Improvement","1000000","null","Various Local Structures over Loyalhanna Creek
Westmoreland County
Bridge Preservation"
"106465","Anticipated","SR 3007 from SR 45 to SR 192","Union         ","Surface Treatment Micro-Surfacing","0","98895","SR 3007
SR 45 to SR 192
West Buffalo Twp, Mifflinburg Boro"
"106568","Anticipated","PA 68 Corridor Improvements","Butler        ","Safety Improvement","11951278","null","Along PA 68 from T-425 (Stevenson Road) to SR 3007 (Meridian Road/Benbrook Road)
Connoquenessing and Butler Townships
Signal Replacement/Congestion Reduction"
"106656","Anticipated","Royers Bridge Rd to SR 522","Snyder        ","Resurface","450000","null","Resurfacing
Royers Bridge Rd to SR 522"
"106891","Anticipated","SR 4029 over Dillie Run DFB - 2","Greene        ","Bridge Replacement","252000","null","SR 4029 over Dillie Run
Washington Township, Greene County
Bridge Replacement"
"107020","Anticipated","US 22/322 Resurfacing","Perry         ","Resurface","13207731","null","US 22/322 from Dauphin County Line to SR 1014 (Owl Hollow Road)
Greenwood, Howe, Watts, and Buffalo Townships
Resurface"
"107206","Anticipated","SR 2008 - SR 2007 to SR 2011","Bedford       ","Resurface","0","113937","From Big Creek Road (SR 2007) to Robinsonville Road (SR 2011)
Monroe Township
Resurface"
"107228","Anticipated","SR 3055 - Haynes Street to SR 3044","Cambria       ","Resurface","0","116913","From Haynes Street to Washington Street (SR 3044)
City of Johnstown
Resurface"
"107270","Anticipated","Brier School Rd to Salem Rd","Northumberland","Resurface","690000","null","Resurfacing
Brier School Rd to Salem Rd (SR 3011)
Washington & Upper Mahanoy Twps"
"107632","Anticipated","Fox Chase Lorimer Trail(L)","Philadelphia  ","Pedestrian Facilities","868700","null","Fox Chase Lorimer Trail 
Philadelphia 
Multi-use trail connection"
"107634","Anticipated","Media Boro Pedestrian Enhancements(L)","Delaware      ","Pedestrian Facilities","727854","null","Media Boro Pedestrian Enhancements
Media Boro
Complete gaps in sidewalks"
"107968","Anticipated","MEC Phase 14 - Completing the Connection","Pike          ","Transportation Enhancement","514674","null","Milford will install imprinted concrete sidewalks and pedestrian lighting in Milford Township and Borough, Pike County."
"107970","Anticipated","Nicholson Streetscape Project","Wyoming       ","Transportation Enhancement","630000","null","Nicholson will renovate and replace sidewalks, curbing, ADA ramps, and street lighting within a two block section of the downtown business district in Nicholson Borough, Wyoming County. 
"
"107988","Anticipated","Elizabethtown Borough Ped. Pathway Ext. Ph. IIIA","Lancaster     ","Pedestrian Facilities","435000","null","Various locations on PA-230 and side streets
Elizabethtown Boro 
Expanded bike/ped connectivity and lighting"
"107989","Anticipated","Main St Curb and Sidewalk","Lancaster     ","Pedestrian Facilities","999810","null","SR 1010 (E Main St) from PA-772 to Buchland Rd, intersection of SR1010 (W Main St) and Charles Pl.
Curb, sidewalk, ADA ramps"
"108008","Anticipated","Tookany Creek Trail Phase 3","Montgomery    ","Bicycle Facilities/Services","730006","null","Tookany Creek Trail Phase 3
Cheltenham Township
Trail and Pedestrian/Bicycle Bridge"
"108092","Anticipated","Citywide Resurf/Ramps 107 (C)","Philadelphia  ","Resurface","17348000","null","Citywide Resurfacing 107
Philadelphia 
Roadway Resurfacing 
"
"108097","Anticipated","Citywide Resurf/Ramps 109(L)","Philadelphia  ","Resurface","8519000","null","Citywide Resurfacing 109
Philadelphia
Roadway Resurfacing"
"108134","Anticipated","Race Street over Lehigh River","Lehigh        ","Replace/Rehab","5500000","null","Bridge Rehabilitation of SR 1004 (Race St) over Lehigh River in Whitehall Township and the Borough of Catasauqua in Lehigh County."
"108155","Anticipated","SR 3017 - PA 96 to PA 31","Bedford       ","Resurface","3124000","null","PA 96 to PA 31
Manns Choice Borough and Harrison Township
Resurface"
"108158","Anticipated","SR 2010 - PA 26 to SR 2009","Bedford       ","Resurface","0","113937","PA 26 to SR 2009
Monroe Township
Resurface"
"108169","Anticipated","SR 4016 - SR 4014 to PA 96","Bedford       ","Resurface","0","116586","Shaffer Mountain Rd (SR 4014) to PA 96
Napier Township
Resurface"
"108182","Anticipated","SR 3030 - SR 3035 to SR 3043","Cambria       ","Resurface","0","108186","Beech Hill Road (SR 3035) to Swigle Mountain Road (SR 3043)
Croyle and East Taylor Townships
Resurface"
"108185","Anticipated","SR 3044 - PA 56 to PA 271","Cambria       ","Resurface","0","116913","PA 56 to Clinton Street (PA 271)
City of Johnstown
Resurface"
"108186","Anticipated","SR 3049 - SR 3034 to US 422","Cambria       ","Resurface","1271000","null","Second Street (SR 3034) to US 422
Nanty Glo Borough and Blacklick Township
Resurface"
"108204","Anticipated","Lackawanna County SR 524 Resurfacing 2022","Lackawanna    ","Resurface","1589280","null","Resurfacing on State Route 524 (Kennedy Creek Road, Kraky Road) from State Route 438 (Montdale Road) to State Route 407 in North Abington, Scott Townships, Lackawanna County."
"108257","Anticipated","PA 305 - US 22 to SR 4009","Huntingdon    ","Resurface","2043000","null","US 22 to Diamond Valley Road (SR 4009)
Petersburg and Alexandria Boroughs and Logan and Porter Townships
Resurface"
"108281","Anticipated","SR 2029 - SR 2027 to SR 2027","Somerset      ","Resurface","760000","null","Pine Hill Road (SR 2027) to Pine Hill Road (SR 2027)
Brothersvalley and Summit Townships
Resurface"
"108285","Anticipated","Lackawanna County SR 247 Resurfacing 2021","Lackawanna    ","Resurface","2786527","null","Resurfacing on State Route 247 from Line Road to between Keystone Place and State Route 6 (Robert P. Casey Highway), Jefferson Township, Olyphant, Jessup, Boroughs, Lackawanna County."
"108287","Anticipated","SR 4010 - SR 4025 to SR 4021","Somerset      ","Resurface","1680000","null","Main Street (SR 4025) to Slagle Hill Road (SR 4021)
Jenner and Quemahoning Townships and Boswell Borough
Resurface"
"108316","Anticipated","US 522 - Keystone Rd to Mifflin County Line","Huntingdon    ","Resurface","3314850","null","T-507 (Keystone Road) to Mifflin County Line 
Shirley Township and Mount Union Borough
Resurfacing"
"108321","Anticipated","Group 2-22-ST1","Centre        ","Resurface","4400480","null","Various Routes in Centre County
Various Municipalities
Highway Resurfacing"
"108383","Anticipated","2022 Montour Seal Coat","Montour       ","Surface Treatment","171000","null","Seal coat
Various routes
Various twps"
"108396","Anticipated","2022 Snyder Co Seal Coat","Snyder        ","Resurface","276000","null","Seal coat
Various routes
Various twps"
"108408","Anticipated","2022 Sullivan Co Seal Coat","Sullivan      ","Surface Treatment","345000","null","Seal coat
Various routes
Various twps"
"108417","Anticipated","2022 Union Co Seal Coat","Union         ","Surface Treatment","187500","null","Seal coat
Various routes
Various twps"
"108434","Anticipated","SR 2028 (Park Ave) to SR 487","Northumberland","Surface Treatment Micro-Surfacing","0","110222","Microsurfacing
Ralpho, Coal & Mount Carmenl Twps"
"108435","Anticipated","Reagan St to Zimmermans Hollow Rd","Northumberland","Resurface","800000","null","Resurface
Upper Augusta Twp"
"108470","Anticipated","GRP 111-22-7135-1","Allegheny     ","Resurface","5400000","null","milling and overlay at various routes in Allegheny County

GRP 1 routes include: SR 48, 837, 2001 & 2118."
"108471","Anticipated","GRP 111-22-7135-2","Allegheny     ","Resurface","4115000","null","milling and resurfacing on SR 121, 2040, 3005 and 3052 in Bethel Park, Bridgeville, Mt. Lebanon, Scott and South Park in Allegheny County

GRP 2 routes include: SR 837, 885, 2037 & 2047."
"108473","Anticipated","GRP 112-22-7135-1","Beaver        ","Resurface","2380000","null","Milling and overlay on various routes in Beaver County"
"108474","Anticipated","GRP 114-22-7135-1","Lawrence      ","Resurface","2790000","null","milling and overlay on various routes on SR 158 and SR 208 in New Wilmington Borough, Pulaski and Wilmington Townships, Lawrence County"
"108477","Anticipated","SIP 12-22-SI4-1","Washington    ","Resurface","5832000","null","Various Routes
Washington County
Resurfacing"
"108484","Anticipated","Lackawanna County DF Resurfacing 2022","Lackawanna    ","Resurface","1330000","null","Resurfacing on State Route 590 (Main Street,Hamlin Road) from State Route 435 (Drinker Pike) to Wayne/Lackawanna County Line, Elmhurst, Jefferson Townships, Lackawanna County."
"108489","Anticipated","Lackawanna County SR 1003 Resurfacing 2021","Lackawanna    ","Resurface","0","114879","Resurfacing on State Route 1003 (Canaan Street/Reservoir Road/Jefferson Street/Northwest Road/Clinton Street), in Fell Township, Lackawanna County."
"108597","Anticipated","Black Gap Road Resurface","Franklin      ","Pavement Preservation","3808000","null","PA-997 from US-30 to I-81
Greene Twp
Resurface, pipes"
"108609","Anticipated","SR 339 Resurfacing","Luzerne       ","Resurface","0","114155","Resurfacing of PA 0339 (Broad Street) from State Route 3015 (Broad Street) to PA 93 (Third Street) in Nescopeck Borough, Luzerne County."
"108614","Anticipated","Luzerne County SR 424 Resurfacing 2022","Luzerne       ","Resurface","0","113423","Resurfacing on State Route 424 (Arthur Gardner Highway) from State Route 309 (Hazleton McAdoo Highway) to State Route 93 (Main Street), Hazle Township, Hazleton City, Lackawanna County."
"108721","Anticipated","Susquehanna SR 3017 Paving","Susquehanna   ","Resurface","1440600","null","Resurfacing on State Route 3017 (West Nicholson Road) from intersection State Route 29 to Susquehanna/Wyoming County Line, Springville Township, Susquehanna County."
"108745","Anticipated","Main Street Resurface","York          ","Resurface","643369","null","Resurface
PA 616 (Main Street) from New Salem Borough line south to north of Robin Hood Drive
New Salem Borough
York County"
"108754","Anticipated","Luzerne County SR 2042 Resurfacing 2021","Luzerne       ","Resurface","0","113423","Resurfacing of State Route 2042 (Nuangola Road) from State Route 2047 (Church Road) to State Route 2045 (South Main Road) in Rice and Wright Township."
"108766","Anticipated","Luzerne County SR 2049 Resurfacing 2022","Luzerne       ","Resurface","0","113423","Resurfacing of State Route 2049 (Birkbeck Street) from PA 940 (South Street) to Township Road (Main Street) in Foster Township and Freeland Borough."
"108774","Anticipated","Luzerne County SR 1035 Resurfacing 2022","Luzerne       ","Resurface","0","113423","Resurfacing of State Route 1035 (Cider Run Road) from Township Road (Sutton Creek Road) to Township Road (Village Road) in Franklin Township, Luzerne County."
"108780","Anticipated","Luzerne County SR 1029 Resurfacing 2022","Luzerne       ","Resurface","0","113423","Resurfacing on State Route 1029 (North Street/Dug Road) from Willard Street to Maple Leaf Road in Kingston Township and Luzerne Borough, Luzerne County"
"108797","Anticipated","Susquehanna County SR 1009 CIP 2021","Susquehanna   ","Resurface","1643555","null","null"
"108800","Anticipated","SIP-12-22-SI5-1","Westmoreland  ","Resurface","3891000","null","Various Routes
Westmoreland County
Resurfacing"
"108864","Anticipated","Group 2-22-ST3","Clinton       ","Resurface","0","108321","Various Routes in Clinton County
Various Municipalities
Highway Resurfacing"
"108933","Anticipated","N. George St.Ped & Bike Safety Improvements","York          ","Pedestrian Facilities","1980000","null","Reducing travel lanes and lane widths
George Street from North St. to Dewey Avenue 
York City; North York Borough"
"108952","Anticipated","Central Bayfront Parkway Multimodal","Erie          ","Safety Improvement","46400000","null","Multimodal/Congestion Reduction and safety improvement project on the Bayfront Parkway (SR 4034)"
"108974","Anticipated","Old Lincoln Hwy Resurfacing (SR 2037)","Bucks         ","Resurface","707000","null","Old Lincoln Hwy Resurfacing (SR 2037)
Bucks County 
Resurfacing"
"108986","Anticipated","York Road Resurfacing","Bucks         ","Resurface","1337000","null","York Road Resurfacing
Bucks County 
Resurfacing"
"108987","Anticipated","Swamp Road Resurfacing","Bucks         ","Resurface","1729000","null","Swamp Road Resurfacing
Bucks County 
Resurfacing"
"108988","Anticipated","New Falls Road Resurfacing","Bucks         ","Resurface","987000","null","New Falls Road Resurfacing
Bucks County 
Resurfacing"
"108989","Anticipated","Pineville Rd Resurfacing","Bucks         ","Resurface","987000","null","Pinheville Rd Resurfacing
Bucks County 
Resurfacing 
"
"108990","Anticipated","Fallsington Tullytown Rd Resurfacing","Bucks         ","Resurface","882000","null","Fallsington Tullytown Rd Resurfacing
Bucks County 
Resurfacing"
